model_name,question_id,difficulty,result,efficiency_score,repetition_number
Qwen-3-Coder-480B,263,challenging,semantic,,28
Qwen-3-Coder-480B,263,challenging,semantic,,29
Qwen-3-Coder-480B,263,challenging,semantic,,30
Qwen-3-Coder-480B,263,challenging,semantic,,31
Qwen-3-Coder-480B,263,challenging,semantic,,32
Qwen-3-Coder-480B,263,challenging,semantic,,33
Qwen-3-Coder-480B,263,challenging,semantic,,34
Qwen-3-Coder-480B,263,challenging,semantic,,35
Qwen-3-Coder-480B,263,challenging,semantic,,36
Qwen-3-Coder-480B,263,challenging,semantic,,37
Qwen-3-Coder-480B,263,challenging,semantic,,38
Qwen-3-Coder-480B,263,challenging,semantic,,39
Qwen-3-Coder-480B,263,challenging,semantic,,40
Qwen-3-Coder-480B,263,challenging,semantic,,41
Qwen-3-Coder-480B,263,challenging,semantic,,42
Qwen-3-Coder-480B,263,challenging,semantic,,43
Qwen-3-Coder-480B,263,challenging,semantic,,44
Qwen-3-Coder-480B,263,challenging,semantic,,45
Qwen-3-Coder-480B,263,challenging,semantic,,46
Qwen-3-Coder-480B,263,challenging,semantic,,47
Qwen-3-Coder-480B,263,challenging,semantic,,48
Qwen-3-Coder-480B,263,challenging,semantic,,49
Qwen-3-Coder-480B,263,challenging,semantic,,50
Qwen-3-Coder-480B,1460,challenging,correct,1.309928925263838,1
Qwen-3-Coder-480B,1460,challenging,correct,1.3993759750390016,2
Qwen-3-Coder-480B,1460,challenging,correct,1.3738225086762519,3
Qwen-3-Coder-480B,1460,challenging,correct,1.3966251379908532,4
Qwen-3-Coder-480B,1460,challenging,correct,1.4784047370254267,5
Qwen-3-Coder-480B,1460,challenging,correct,1.6054300113802633,6
Qwen-3-Coder-480B,1460,challenging,correct,1.619374401532078,7
Qwen-3-Coder-480B,1460,challenging,correct,1.8793503480278422,8
Qwen-3-Coder-480B,1460,challenging,correct,1.6591134634469071,9
Qwen-3-Coder-480B,1460,challenging,correct,1.6221361185983827,10
Qwen-3-Coder-480B,1460,challenging,correct,1.3433261955745897,11
Qwen-3-Coder-480B,1460,challenging,correct,1.421176076394706,12
Qwen-3-Coder-480B,1460,challenging,correct,1.1119344773790951,13
Qwen-3-Coder-480B,1460,challenging,correct,1.2938691769249335,14
Qwen-3-Coder-480B,1460,challenging,correct,1.5876413570274637,15
Qwen-3-Coder-480B,1460,challenging,correct,1.747794499221588,16
Qwen-3-Coder-480B,1460,challenging,correct,2.669612314709236,17
Qwen-3-Coder-480B,1460,challenging,correct,1.319387010459742,18
Qwen-3-Coder-480B,1460,challenging,correct,1.8431098696461825,19
Qwen-3-Coder-480B,1460,challenging,correct,1.2355167394468705,20
Qwen-3-Coder-480B,1460,challenging,correct,1.541860465116279,21
Qwen-3-Coder-480B,1460,challenging,correct,1.368325343031906,22
Qwen-3-Coder-480B,1460,challenging,correct,1.3064921992954202,23
Qwen-3-Coder-480B,1460,challenging,correct,1.759433962264151,24
Qwen-3-Coder-480B,1460,challenging,correct,1.9042887029288702,25
Qwen-3-Coder-480B,1460,challenging,correct,1.6198695818948983,26
Qwen-3-Coder-480B,1460,challenging,correct,1.7910216718266254,27
Qwen-3-Coder-480B,1460,challenging,correct,1.9300237655135992,28
Qwen-3-Coder-480B,1460,challenging,correct,1.401350699469368,29
Qwen-3-Coder-480B,1460,challenging,correct,1.7963417354450144,30
Qwen-3-Coder-480B,1460,challenging,correct,1.6166982922201139,31
Qwen-3-Coder-480B,1460,challenging,correct,1.634197617379117,32
Qwen-3-Coder-480B,1460,challenging,correct,1.7817388141142234,33
Qwen-3-Coder-480B,1460,challenging,correct,1.8846266471449487,34
Qwen-3-Coder-480B,1460,challenging,correct,1.9793471019320452,35
Qwen-3-Coder-480B,1460,challenging,correct,1.760437597678053,36
Qwen-3-Coder-480B,1460,challenging,correct,1.7115474520804115,37
Qwen-3-Coder-480B,1460,challenging,correct,1.5706783369803063,38
Qwen-3-Coder-480B,1460,challenging,correct,1.3434300341296928,39
Qwen-3-Coder-480B,1460,challenging,correct,1.5128566396618528,40
Qwen-3-Coder-480B,1460,challenging,correct,1.6332155477031802,41
Qwen-3-Coder-480B,1460,challenging,correct,1.6534344335414808,42
Qwen-3-Coder-480B,1460,challenging,correct,1.8510473235065943,43
Qwen-3-Coder-480B,1460,challenging,correct,1.312598840274117,44
Qwen-3-Coder-480B,1460,challenging,correct,1.6993633107839237,45
Qwen-3-Coder-480B,1460,challenging,correct,1.3506978253813697,46
Qwen-3-Coder-480B,1460,challenging,correct,1.243449592226271,47
Qwen-3-Coder-480B,1460,challenging,correct,1.6835278858625162,48
Qwen-3-Coder-480B,1460,challenging,correct,1.4037804600318835,49
Qwen-3-Coder-480B,1460,challenging,correct,1.3817388003037205,50
Qwen-3-Coder-480B,28,challenging,semantic,,1
Qwen-3-Coder-480B,28,challenging,semantic,,2
Qwen-3-Coder-480B,28,challenging,semantic,,3
Qwen-3-Coder-480B,28,challenging,semantic,,4
Qwen-3-Coder-480B,28,challenging,semantic,,5
Qwen-3-Coder-480B,28,challenging,semantic,,6
Qwen-3-Coder-480B,28,challenging,semantic,,7
Qwen-3-Coder-480B,28,challenging,semantic,,8
Qwen-3-Coder-480B,28,challenging,semantic,,9
Qwen-3-Coder-480B,28,challenging,semantic,,10
Qwen-3-Coder-480B,28,challenging,semantic,,11
Qwen-3-Coder-480B,28,challenging,semantic,,12
Qwen-3-Coder-480B,28,challenging,semantic,,13
Qwen-3-Coder-480B,28,challenging,semantic,,14
Qwen-3-Coder-480B,28,challenging,semantic,,15
Qwen-3-Coder-480B,28,challenging,semantic,,16
Qwen-3-Coder-480B,28,challenging,semantic,,17
Qwen-3-Coder-480B,28,challenging,semantic,,18
Qwen-3-Coder-480B,28,challenging,semantic,,19
Qwen-3-Coder-480B,28,challenging,semantic,,20
Qwen-3-Coder-480B,28,challenging,semantic,,21
Qwen-3-Coder-480B,28,challenging,semantic,,22
Qwen-3-Coder-480B,28,challenging,semantic,,23
Qwen-3-Coder-480B,28,challenging,semantic,,24
Qwen-3-Coder-480B,28,challenging,semantic,,25
Qwen-3-Coder-480B,28,challenging,semantic,,26
Qwen-3-Coder-480B,28,challenging,semantic,,27
Qwen-3-Coder-480B,28,challenging,semantic,,28
Qwen-3-Coder-480B,28,challenging,semantic,,29
Qwen-3-Coder-480B,28,challenging,semantic,,30
Qwen-3-Coder-480B,28,challenging,semantic,,31
Qwen-3-Coder-480B,28,challenging,semantic,,32
Qwen-3-Coder-480B,28,challenging,semantic,,33
Qwen-3-Coder-480B,28,challenging,semantic,,34
Qwen-3-Coder-480B,28,challenging,semantic,,35
Qwen-3-Coder-480B,28,challenging,semantic,,36
Qwen-3-Coder-480B,28,challenging,semantic,,37
Qwen-3-Coder-480B,28,challenging,semantic,,38
Qwen-3-Coder-480B,28,challenging,semantic,,39
Qwen-3-Coder-480B,28,challenging,semantic,,40
Qwen-3-Coder-480B,28,challenging,semantic,,41
Qwen-3-Coder-480B,28,challenging,semantic,,42
Qwen-3-Coder-480B,28,challenging,semantic,,43
Qwen-3-Coder-480B,28,challenging,semantic,,44
Qwen-3-Coder-480B,28,challenging,semantic,,45
Qwen-3-Coder-480B,28,challenging,semantic,,46
Qwen-3-Coder-480B,28,challenging,semantic,,47
Qwen-3-Coder-480B,28,challenging,semantic,,48
Qwen-3-Coder-480B,28,challenging,semantic,,49
Qwen-3-Coder-480B,28,challenging,semantic,,50
Qwen-3-Coder-480B,1241,challenging,semantic,,1
Qwen-3-Coder-480B,1241,challenging,semantic,,2
Qwen-3-Coder-480B,1241,challenging,semantic,,3
Qwen-3-Coder-480B,1241,challenging,semantic,,4
Qwen-3-Coder-480B,1241,challenging,semantic,,5
Qwen-3-Coder-480B,1241,challenging,semantic,,6
Qwen-3-Coder-480B,1241,challenging,semantic,,7
Qwen-3-Coder-480B,1241,challenging,semantic,,8
Qwen-3-Coder-480B,1241,challenging,semantic,,9
Qwen-3-Coder-480B,1241,challenging,semantic,,10
Qwen-3-Coder-480B,1241,challenging,semantic,,11
Qwen-3-Coder-480B,1241,challenging,semantic,,12
Qwen-3-Coder-480B,1241,challenging,semantic,,13
Qwen-3-Coder-480B,1241,challenging,semantic,,14
Qwen-3-Coder-480B,1241,challenging,semantic,,15
Qwen-3-Coder-480B,1241,challenging,semantic,,16
Qwen-3-Coder-480B,1241,challenging,semantic,,17
Qwen-3-Coder-480B,1241,challenging,semantic,,18
Qwen-3-Coder-480B,1241,challenging,semantic,,19
Qwen-3-Coder-480B,1241,challenging,semantic,,20
Qwen-3-Coder-480B,1241,challenging,semantic,,21
Qwen-3-Coder-480B,1241,challenging,semantic,,22
Qwen-3-Coder-480B,1241,challenging,semantic,,23
Qwen-3-Coder-480B,1241,challenging,semantic,,24
Qwen-3-Coder-480B,1241,challenging,semantic,,25
Qwen-3-Coder-480B,1241,challenging,semantic,,26
Qwen-3-Coder-480B,1241,challenging,semantic,,27
Qwen-3-Coder-480B,1241,challenging,semantic,,28
Qwen-3-Coder-480B,1241,challenging,semantic,,29
Qwen-3-Coder-480B,1241,challenging,semantic,,30
Qwen-3-Coder-480B,1241,challenging,semantic,,31
Qwen-3-Coder-480B,1241,challenging,semantic,,32
Qwen-3-Coder-480B,1241,challenging,semantic,,33
Qwen-3-Coder-480B,1241,challenging,semantic,,34
Qwen-3-Coder-480B,1241,challenging,semantic,,35
Qwen-3-Coder-480B,1241,challenging,semantic,,36
Qwen-3-Coder-480B,1241,challenging,semantic,,37
Qwen-3-Coder-480B,1241,challenging,semantic,,38
Qwen-3-Coder-480B,1241,challenging,semantic,,39
Qwen-3-Coder-480B,1241,challenging,semantic,,40
Qwen-3-Coder-480B,1241,challenging,semantic,,41
Qwen-3-Coder-480B,1241,challenging,semantic,,42
Qwen-3-Coder-480B,1241,challenging,semantic,,43
Qwen-3-Coder-480B,1241,challenging,semantic,,44
Qwen-3-Coder-480B,1241,challenging,semantic,,45
Qwen-3-Coder-480B,1241,challenging,semantic,,46
Qwen-3-Coder-480B,1241,challenging,semantic,,47
Qwen-3-Coder-480B,1241,challenging,semantic,,48
Qwen-3-Coder-480B,1241,challenging,semantic,,49
Qwen-3-Coder-480B,1241,challenging,semantic,,50
Qwen-3-Coder-480B,1041,challenging,semantic,,1
Qwen-3-Coder-480B,1041,challenging,semantic,,2
Qwen-3-Coder-480B,1041,challenging,semantic,,3
Qwen-3-Coder-480B,1041,challenging,semantic,,4
Qwen-3-Coder-480B,1041,challenging,semantic,,5
Qwen-3-Coder-480B,1041,challenging,semantic,,6
Qwen-3-Coder-480B,1041,challenging,semantic,,7
Qwen-3-Coder-480B,1041,challenging,semantic,,8
Qwen-3-Coder-480B,1041,challenging,semantic,,9
Qwen-3-Coder-480B,1041,challenging,semantic,,10
Qwen-3-Coder-480B,1041,challenging,semantic,,11
Qwen-3-Coder-480B,1041,challenging,semantic,,12
Qwen-3-Coder-480B,1041,challenging,semantic,,13
Qwen-3-Coder-480B,1041,challenging,semantic,,14
Qwen-3-Coder-480B,1041,challenging,semantic,,15
Qwen-3-Coder-480B,1041,challenging,semantic,,16
Qwen-3-Coder-480B,1041,challenging,semantic,,17
Qwen-3-Coder-480B,1041,challenging,semantic,,18
Qwen-3-Coder-480B,1041,challenging,semantic,,19
Qwen-3-Coder-480B,1041,challenging,semantic,,20
Qwen-3-Coder-480B,1041,challenging,semantic,,21
Qwen-3-Coder-480B,1041,challenging,semantic,,22
Qwen-3-Coder-480B,1041,challenging,semantic,,23
Qwen-3-Coder-480B,1041,challenging,semantic,,24
Qwen-3-Coder-480B,1041,challenging,semantic,,25
Qwen-3-Coder-480B,1041,challenging,semantic,,26
Qwen-3-Coder-480B,1041,challenging,semantic,,27
Qwen-3-Coder-480B,1041,challenging,semantic,,28
Qwen-3-Coder-480B,1041,challenging,semantic,,29
Qwen-3-Coder-480B,1041,challenging,semantic,,30
Qwen-3-Coder-480B,1041,challenging,semantic,,31
Qwen-3-Coder-480B,1041,challenging,semantic,,32
Qwen-3-Coder-480B,1041,challenging,semantic,,33
Qwen-3-Coder-480B,1041,challenging,semantic,,34
Qwen-3-Coder-480B,1041,challenging,semantic,,35
Qwen-3-Coder-480B,1041,challenging,semantic,,36
Qwen-3-Coder-480B,1041,challenging,semantic,,37
Qwen-3-Coder-480B,1041,challenging,semantic,,38
Qwen-3-Coder-480B,1041,challenging,semantic,,39
Qwen-3-Coder-480B,1041,challenging,semantic,,40
Qwen-3-Coder-480B,1041,challenging,semantic,,41
Qwen-3-Coder-480B,1041,challenging,semantic,,42
Qwen-3-Coder-480B,1041,challenging,semantic,,43
Qwen-3-Coder-480B,1041,challenging,semantic,,44
Qwen-3-Coder-480B,1041,challenging,semantic,,45
Qwen-3-Coder-480B,1041,challenging,semantic,,46
Qwen-3-Coder-480B,1041,challenging,semantic,,47
Qwen-3-Coder-480B,1041,challenging,semantic,,48
Qwen-3-Coder-480B,1041,challenging,semantic,,49
Qwen-3-Coder-480B,1041,challenging,semantic,,50
Qwen-3-Coder-480B,1202,challenging,correct,13.057589285714286,1
Qwen-3-Coder-480B,1202,challenging,correct,1.5542168674698795,2
Qwen-3-Coder-480B,1202,challenging,correct,1.6921463528315077,3
Qwen-3-Coder-480B,1202,challenging,correct,1.4478285391990975,4
Qwen-3-Coder-480B,1202,challenging,correct,1.5992881506747738,5
Qwen-3-Coder-480B,1202,challenging,correct,2.512127659574468,6
Qwen-3-Coder-480B,1202,challenging,correct,1.7562986715529088,7
Qwen-3-Coder-480B,1202,challenging,correct,1.75503355704698,8
Qwen-3-Coder-480B,1202,challenging,correct,1.2646043165467626,9
Qwen-3-Coder-480B,1202,challenging,correct,1.2996164908916588,10
Qwen-3-Coder-480B,1202,challenging,correct,1.4934510250569477,11
Qwen-3-Coder-480B,1202,challenging,correct,1.5051959890610758,12
Qwen-3-Coder-480B,1202,challenging,correct,0.7560006115272894,13
Qwen-3-Coder-480B,1202,challenging,correct,1.6356335027044746,14
Qwen-3-Coder-480B,1202,challenging,correct,1.3856318347509113,15
Qwen-3-Coder-480B,1202,challenging,correct,1.4960405448210325,16
Qwen-3-Coder-480B,1202,challenging,correct,1.7165030814882447,17
Qwen-3-Coder-480B,1202,challenging,correct,1.5270296835069785,18
Qwen-3-Coder-480B,1202,challenging,correct,1.7302798982188294,19
Qwen-3-Coder-480B,1202,challenging,correct,1.4117504835589942,20
Qwen-3-Coder-480B,1202,challenging,correct,2.282340647857889,21
Qwen-3-Coder-480B,1202,challenging,correct,0.9644801659320715,22
Qwen-3-Coder-480B,1202,challenging,correct,1.3089752029844195,23
Qwen-3-Coder-480B,1202,challenging,correct,1.407972594207412,24
Qwen-3-Coder-480B,1202,challenging,correct,1.4528057926040858,25
Qwen-3-Coder-480B,1202,challenging,correct,1.2815769522365428,26
Qwen-3-Coder-480B,1202,challenging,correct,1.3534176495665766,27
Qwen-3-Coder-480B,1202,challenging,correct,1.4083418570292079,28
Qwen-3-Coder-480B,1202,challenging,correct,1.073104804029979,29
Qwen-3-Coder-480B,1202,challenging,correct,1.422972972972973,30
Qwen-3-Coder-480B,1202,challenging,correct,1.2768054940186089,31
Qwen-3-Coder-480B,1202,challenging,correct,1.0544991356564462,32
Qwen-3-Coder-480B,1202,challenging,correct,1.465751357875679,33
Qwen-3-Coder-480B,1202,challenging,correct,2.1001557632398753,34
Qwen-3-Coder-480B,1202,challenging,correct,0.9700128976784179,35
Qwen-3-Coder-480B,1202,challenging,correct,0.757312446456982,36
Qwen-3-Coder-480B,1202,challenging,correct,1.2617869615832362,37
Qwen-3-Coder-480B,1202,challenging,correct,1.5649202733485195,38
Qwen-3-Coder-480B,1202,challenging,correct,1.4680067668424719,39
Qwen-3-Coder-480B,1202,challenging,correct,2.3477692738473026,40
Qwen-3-Coder-480B,1202,challenging,correct,1.4485339987523393,41
Qwen-3-Coder-480B,1202,challenging,correct,1.275621732932045,42
Qwen-3-Coder-480B,1202,challenging,correct,1.728305315765561,43
Qwen-3-Coder-480B,1202,challenging,correct,1.4904900735804525,44
Qwen-3-Coder-480B,1202,challenging,correct,1.86750651607298,45
Qwen-3-Coder-480B,1202,challenging,correct,1.099626823476196,46
Qwen-3-Coder-480B,1202,challenging,correct,1.6437843527072857,47
Qwen-3-Coder-480B,1202,challenging,correct,1.2107040789815537,48
Qwen-3-Coder-480B,1202,challenging,correct,1.4447203500059123,49
Qwen-3-Coder-480B,1202,challenging,correct,1.5494916267942584,50
Qwen-3-Coder-480B,1001,challenging,semantic,,1
Qwen-3-Coder-480B,1001,challenging,semantic,,2
Qwen-3-Coder-480B,1001,challenging,semantic,,3
Qwen-3-Coder-480B,1001,challenging,semantic,,4
Qwen-3-Coder-480B,1001,challenging,semantic,,5
Qwen-3-Coder-480B,1001,challenging,semantic,,6
Qwen-3-Coder-480B,1001,challenging,semantic,,7
Qwen-3-Coder-480B,1001,challenging,semantic,,8
Qwen-3-Coder-480B,1001,challenging,semantic,,9
Qwen-3-Coder-480B,1001,challenging,semantic,,10
Qwen-3-Coder-480B,1001,challenging,semantic,,11
Qwen-3-Coder-480B,1001,challenging,semantic,,12
Qwen-3-Coder-480B,1001,challenging,semantic,,13
Qwen-3-Coder-480B,1001,challenging,semantic,,14
Qwen-3-Coder-480B,1001,challenging,semantic,,15
Qwen-3-Coder-480B,1001,challenging,semantic,,16
Qwen-3-Coder-480B,1001,challenging,semantic,,17
Qwen-3-Coder-480B,1001,challenging,semantic,,18
Qwen-3-Coder-480B,1001,challenging,semantic,,19
Qwen-3-Coder-480B,1001,challenging,semantic,,20
Qwen-3-Coder-480B,1001,challenging,semantic,,21
Qwen-3-Coder-480B,1001,challenging,semantic,,22
Qwen-3-Coder-480B,1001,challenging,semantic,,23
Qwen-3-Coder-480B,1001,challenging,semantic,,24
Qwen-3-Coder-480B,1001,challenging,semantic,,25
Qwen-3-Coder-480B,1001,challenging,semantic,,26
Qwen-3-Coder-480B,1001,challenging,semantic,,27
Qwen-3-Coder-480B,1001,challenging,semantic,,28
Qwen-3-Coder-480B,1001,challenging,semantic,,29
Qwen-3-Coder-480B,1001,challenging,semantic,,30
Qwen-3-Coder-480B,1001,challenging,semantic,,31
Qwen-3-Coder-480B,1001,challenging,semantic,,32
Qwen-3-Coder-480B,1001,challenging,semantic,,33
Qwen-3-Coder-480B,1001,challenging,semantic,,34
Qwen-3-Coder-480B,1001,challenging,semantic,,35
Qwen-3-Coder-480B,1001,challenging,semantic,,36
Qwen-3-Coder-480B,1001,challenging,semantic,,37
Qwen-3-Coder-480B,1001,challenging,semantic,,38
Qwen-3-Coder-480B,1001,challenging,semantic,,39
Qwen-3-Coder-480B,1001,challenging,semantic,,40
Qwen-3-Coder-480B,1001,challenging,semantic,,41
Qwen-3-Coder-480B,1001,challenging,semantic,,42
Qwen-3-Coder-480B,1001,challenging,semantic,,43
Qwen-3-Coder-480B,1001,challenging,semantic,,44
Qwen-3-Coder-480B,1001,challenging,semantic,,45
Qwen-3-Coder-480B,1001,challenging,semantic,,46
Qwen-3-Coder-480B,1001,challenging,semantic,,47
Qwen-3-Coder-480B,1001,challenging,semantic,,48
Qwen-3-Coder-480B,1001,challenging,semantic,,49
Qwen-3-Coder-480B,1001,challenging,semantic,,50
Qwen-3-Coder-480B,994,challenging,semantic,,1
Qwen-3-Coder-480B,994,challenging,semantic,,2
Qwen-3-Coder-480B,994,challenging,semantic,,3
Qwen-3-Coder-480B,994,challenging,semantic,,4
Qwen-3-Coder-480B,994,challenging,semantic,,5
Qwen-3-Coder-480B,994,challenging,semantic,,6
Qwen-3-Coder-480B,994,challenging,semantic,,7
Qwen-3-Coder-480B,994,challenging,semantic,,8
Qwen-3-Coder-480B,994,challenging,semantic,,9
Qwen-3-Coder-480B,994,challenging,semantic,,10
Qwen-3-Coder-480B,994,challenging,semantic,,11
Qwen-3-Coder-480B,994,challenging,semantic,,12
Qwen-3-Coder-480B,994,challenging,semantic,,13
Qwen-3-Coder-480B,994,challenging,semantic,,14
Qwen-3-Coder-480B,994,challenging,semantic,,15
Qwen-3-Coder-480B,994,challenging,semantic,,16
Qwen-3-Coder-480B,994,challenging,semantic,,17
Qwen-3-Coder-480B,994,challenging,semantic,,18
Qwen-3-Coder-480B,994,challenging,semantic,,19
Qwen-3-Coder-480B,994,challenging,semantic,,20
Qwen-3-Coder-480B,994,challenging,semantic,,21
Qwen-3-Coder-480B,994,challenging,semantic,,22
Qwen-3-Coder-480B,994,challenging,semantic,,23
Qwen-3-Coder-480B,994,challenging,semantic,,24
Qwen-3-Coder-480B,994,challenging,semantic,,25
Qwen-3-Coder-480B,994,challenging,semantic,,26
Qwen-3-Coder-480B,994,challenging,semantic,,27
Qwen-3-Coder-480B,994,challenging,semantic,,28
Qwen-3-Coder-480B,994,challenging,semantic,,29
Qwen-3-Coder-480B,994,challenging,semantic,,30
Qwen-3-Coder-480B,994,challenging,semantic,,31
Qwen-3-Coder-480B,994,challenging,semantic,,32
Qwen-3-Coder-480B,994,challenging,semantic,,33
Qwen-3-Coder-480B,994,challenging,semantic,,34
Qwen-3-Coder-480B,994,challenging,semantic,,35
Qwen-3-Coder-480B,994,challenging,semantic,,36
Qwen-3-Coder-480B,994,challenging,semantic,,37
Qwen-3-Coder-480B,994,challenging,semantic,,38
Qwen-3-Coder-480B,994,challenging,semantic,,39
Qwen-3-Coder-480B,994,challenging,semantic,,40
Qwen-3-Coder-480B,994,challenging,semantic,,41
Qwen-3-Coder-480B,994,challenging,semantic,,42
Qwen-3-Coder-480B,994,challenging,semantic,,43
Qwen-3-Coder-480B,994,challenging,semantic,,44
Qwen-3-Coder-480B,994,challenging,semantic,,45
Qwen-3-Coder-480B,994,challenging,semantic,,46
Qwen-3-Coder-480B,994,challenging,semantic,,47
Qwen-3-Coder-480B,994,challenging,semantic,,48
Qwen-3-Coder-480B,994,challenging,semantic,,49
Qwen-3-Coder-480B,994,challenging,semantic,,50
Qwen-3-Coder-480B,896,challenging,semantic,,1
Qwen-3-Coder-480B,896,challenging,semantic,,2
Qwen-3-Coder-480B,896,challenging,semantic,,3
Qwen-3-Coder-480B,896,challenging,semantic,,4
Qwen-3-Coder-480B,896,challenging,semantic,,5
Qwen-3-Coder-480B,896,challenging,semantic,,6
Qwen-3-Coder-480B,896,challenging,semantic,,7
Qwen-3-Coder-480B,896,challenging,semantic,,8
Qwen-3-Coder-480B,896,challenging,semantic,,9
Qwen-3-Coder-480B,896,challenging,semantic,,10
Qwen-3-Coder-480B,896,challenging,semantic,,11
Qwen-3-Coder-480B,896,challenging,semantic,,12
Qwen-3-Coder-480B,896,challenging,semantic,,13
Qwen-3-Coder-480B,896,challenging,semantic,,14
Qwen-3-Coder-480B,896,challenging,semantic,,15
Qwen-3-Coder-480B,896,challenging,semantic,,16
Qwen-3-Coder-480B,896,challenging,semantic,,17
Qwen-3-Coder-480B,896,challenging,semantic,,18
Qwen-3-Coder-480B,896,challenging,semantic,,19
Qwen-3-Coder-480B,896,challenging,semantic,,20
Qwen-3-Coder-480B,896,challenging,semantic,,21
Qwen-3-Coder-480B,896,challenging,semantic,,22
Qwen-3-Coder-480B,896,challenging,semantic,,23
Qwen-3-Coder-480B,896,challenging,semantic,,24
Qwen-3-Coder-480B,896,challenging,semantic,,25
Qwen-3-Coder-480B,896,challenging,semantic,,26
Qwen-3-Coder-480B,896,challenging,semantic,,27
Qwen-3-Coder-480B,896,challenging,semantic,,28
Qwen-3-Coder-480B,896,challenging,semantic,,29
Qwen-3-Coder-480B,896,challenging,semantic,,30
Qwen-3-Coder-480B,896,challenging,semantic,,31
Qwen-3-Coder-480B,896,challenging,semantic,,32
Qwen-3-Coder-480B,896,challenging,semantic,,33
Qwen-3-Coder-480B,896,challenging,semantic,,34
Qwen-3-Coder-480B,896,challenging,semantic,,35
Qwen-3-Coder-480B,896,challenging,semantic,,36
Qwen-3-Coder-480B,896,challenging,semantic,,37
Qwen-3-Coder-480B,896,challenging,semantic,,38
Qwen-3-Coder-480B,896,challenging,semantic,,39
Qwen-3-Coder-480B,896,challenging,semantic,,40
Qwen-3-Coder-480B,896,challenging,semantic,,41
Qwen-3-Coder-480B,896,challenging,semantic,,42
Qwen-3-Coder-480B,896,challenging,semantic,,43
Qwen-3-Coder-480B,896,challenging,semantic,,44
Qwen-3-Coder-480B,896,challenging,semantic,,45
Qwen-3-Coder-480B,896,challenging,semantic,,46
Qwen-3-Coder-480B,896,challenging,semantic,,47
Qwen-3-Coder-480B,896,challenging,semantic,,48
Qwen-3-Coder-480B,896,challenging,semantic,,49
Qwen-3-Coder-480B,896,challenging,semantic,,50
Qwen-3-Coder-480B,1028,challenging,semantic,,1
Qwen-3-Coder-480B,1028,challenging,semantic,,2
Qwen-3-Coder-480B,1028,challenging,semantic,,3
Qwen-3-Coder-480B,1028,challenging,semantic,,4
Qwen-3-Coder-480B,1028,challenging,semantic,,5
Qwen-3-Coder-480B,1028,challenging,semantic,,6
Qwen-3-Coder-480B,1028,challenging,semantic,,7
Qwen-3-Coder-480B,1028,challenging,semantic,,8
Qwen-3-Coder-480B,1028,challenging,semantic,,9
Qwen-3-Coder-480B,1028,challenging,semantic,,10
Qwen-3-Coder-480B,1028,challenging,semantic,,11
Qwen-3-Coder-480B,1028,challenging,semantic,,12
Qwen-3-Coder-480B,1028,challenging,semantic,,13
Qwen-3-Coder-480B,1028,challenging,semantic,,14
Qwen-3-Coder-480B,1028,challenging,semantic,,15
Qwen-3-Coder-480B,1028,challenging,semantic,,16
Qwen-3-Coder-480B,1028,challenging,semantic,,17
Qwen-3-Coder-480B,1028,challenging,semantic,,18
Qwen-3-Coder-480B,1028,challenging,semantic,,19
Qwen-3-Coder-480B,1028,challenging,semantic,,20
Qwen-3-Coder-480B,1028,challenging,semantic,,21
Qwen-3-Coder-480B,1028,challenging,semantic,,22
Qwen-3-Coder-480B,1028,challenging,semantic,,23
Qwen-3-Coder-480B,1028,challenging,semantic,,24
Qwen-3-Coder-480B,1028,challenging,semantic,,25
Qwen-3-Coder-480B,1028,challenging,semantic,,26
Qwen-3-Coder-480B,1028,challenging,semantic,,27
Qwen-3-Coder-480B,1028,challenging,semantic,,28
Qwen-3-Coder-480B,1028,challenging,semantic,,29
Qwen-3-Coder-480B,1028,challenging,semantic,,30
Qwen-3-Coder-480B,1028,challenging,semantic,,31
Qwen-3-Coder-480B,1028,challenging,semantic,,32
Qwen-3-Coder-480B,1028,challenging,semantic,,33
Qwen-3-Coder-480B,1028,challenging,semantic,,34
Qwen-3-Coder-480B,1028,challenging,semantic,,35
Qwen-3-Coder-480B,1028,challenging,semantic,,36
Qwen-3-Coder-480B,1028,challenging,semantic,,37
Qwen-3-Coder-480B,1028,challenging,semantic,,38
Qwen-3-Coder-480B,1028,challenging,semantic,,39
Qwen-3-Coder-480B,1028,challenging,semantic,,40
Qwen-3-Coder-480B,1028,challenging,semantic,,41
Qwen-3-Coder-480B,1028,challenging,semantic,,42
Qwen-3-Coder-480B,1028,challenging,semantic,,43
Qwen-3-Coder-480B,1028,challenging,semantic,,44
Qwen-3-Coder-480B,1028,challenging,semantic,,45
Qwen-3-Coder-480B,1028,challenging,semantic,,46
Qwen-3-Coder-480B,1028,challenging,semantic,,47
Qwen-3-Coder-480B,1028,challenging,semantic,,48
Qwen-3-Coder-480B,1028,challenging,semantic,,49
Qwen-3-Coder-480B,1028,challenging,semantic,,50
Qwen-3-Coder-480B,1549,Challenging,syntactic,,1
Qwen-3-Coder-480B,1549,Challenging,semantic,,2
Qwen-3-Coder-480B,1549,Challenging,hallucination,,3
Qwen-3-Coder-480B,1549,Challenging,hallucination,,4
Qwen-3-Coder-480B,1549,Challenging,semantic,,5
Qwen-3-Coder-480B,1549,Challenging,semantic,,6
Qwen-3-Coder-480B,1549,Challenging,semantic,,7
